book_id,category,score
78,story,0.281437288
78,aging,0.183433333
78,writers,0.379375
78,place,0.2235
78,law,0.2939
78,sons,0.8689
78,diary,0.75565
78,writing,0.23605
78,schools,0.5719
78,fiction,0.55945
78,memory,0.43335
78,novelists,0.4588
78,ill,0.20057027
78,life,0.199310714
78,elves,0.296775
78,character,0.285559091
78,survival,0.62485
78,arab,0.04315
78,cultural,0.4215
78,dreams,0.7506
78,people,0.14542
78,sociology,0.2617
78,humor,0.8422
78,war,0.489955556
78,form,0.257025
78,TRUE,0.721675
78,emotional,0.329525
78,time,0.343727586
78,revolution,0.4939
78,witch,0.36845
78,ancient,0.34
78,humour,0.669266667
78,cat,0.193953846
78,trans,0.375242857
78,sk,0.179648387
78,sf,0.645683333
78,cute,0.6124
78,play,0.9593
78,living,0.1001875
78,beauty,0.8225
78,space,0.4215
78,language,0.32508
78,punk,0.5106
78,childhood,0.380833333
78,future,0.479366667
78,sad,0.5299
78,walking,0.3612
78,wonder,0.408583333
78,personal,0.4077
78,arts,0.4718
78,money,0.54125
78,death,0.05282
78,thinking,0.41496
78,dark,0.07955
78,communication,0.7264
78,politics,0.4939
78,essay,0.7264
78,illustrated,0.5719
78,tragedy,0.0125
78,family,0.261975
78,teen,0.311384615
78,town,0.0034
78,history,0.326825
78,beautiful,0.722733333
78,coming,0.205333333
78,short,0.32598
78,friendship,0.4404
78,heads,0.5423
78,essays,0.7264
78,youth,0.49492
78,storytelling,0.8422
78,witches,0.36845
78,art,0.158408108
78,sex,0.2617
78,sea,0.34955
78,prose,0.549866667
78,plants,0.34
78,daughters,0.8689
78,world,0.129630769
78,loss,0.192583333
78,faith,0.34
78,miracles,0.6369
78,exercise,0.4588
78,age,0.317188889
78,magic,0.39135
78,race,0.5698
78,depression,0.4201
78,body,0.400366667
78,wit,0.276777049
78,imaginary,0.05135
78,usa,0.20095
78,award-winning,0.6369
78,econ,0.063033333
78,united,0.4939
78,ethnic,0.1027
78,books,0.2058
78,eco,0.141260714
78,romantic,0.8689
78,evolution,0.24695
78,immigrant,0.31868
78,romance,0.8717
78,strange,0.465733333
78,identity,0.3953
78,historia,0.9442
78,passion,0.5719
78,mutation,0.1027
78,wilderness,0.34
78,stories,0.3953375
78,friends,0.751166667
79,tween,0.3818
79,men,0.24088125
79,study,0.9623
79,ai,0.1200875
79,mm,0.332477778
79,work,0.064
79,aging,0.082933333
79,place,0.582
79,law,0.5015
79,sons,0.2787
79,writing,0.4935
79,relations,0.1909
79,fiction,0.6166
79,farming,0.033183333
79,fashion,0.2673
79,modern,0.040666667
79,mind,0.0065
79,ill,0.063322222
79,life,0.3404
79,people,0.03436
79,form,0.26065
79,diet,0.35855
79,environment,0.3677
79,church,0.6124
79,winter,0.6808
79,economy,0.4019
79,opera,0.07266
79,realistic,0.13365
79,play,0.34
79,latin,0.2331
79,childhood,0.15795
79,farmers,0.6705
79,sport,0.2787
79,wonder,0.2724
79,personal,0.15815
79,pow,0.8269
79,arts,0.247666667
79,west,0.7351
79,shopping,0.6124
79,food,0.150735849
79,thinking,0.075175
79,rights,0.391
79,midwest,0.7351
79,action,0.7096
79,family,0.0254
79,teen,0.2023
79,history,0.0614
79,adventure,0.1674
79,ethics,0.0129
79,eating,0.166858824
79,mental,0.3677
79,research,0.350933333
79,health,0.3532
79,girly,0.3612
79,art,0.116555
79,culture,0.1258375
79,sea,0.345475
79,prose,0.8991
79,political,0.035533333
79,behavior,0.3612
79,lds,0.074833333
79,world,0.032
79,loss,0.7096
79,exploration,0.4767
79,race,0.34
79,body,0.23835
79,wit,0.133421875
79,usa,0.3163
79,econ,0.114114286
79,native,0.2082
79,animal,0.065005882
79,farm,0.052428571
79,books,0.48115
79,agriculture,0.1258375
79,eco,0.241969231
79,environmental,0.3677
79,natural,0.178625
79,national,0.8176
79,hunters,0.391
79,romance,0.7579
79,identity,0.2023
79,thrill,0.391
79,stories,0.391
79,friends,0.873
79,rural,0.391
80,school,0.6686
80,new,0.087758333
80,study,0.6748
80,mm,0.301872727
80,work,0.054291667
80,movies,0.4678
80,story,0.078091379
80,writing,0.11514
80,schools,0.6369
80,tales,0.3182
80,medicine,0.3612
80,philosophical,0.59065
80,relations,0.431
80,fiction,0.17626
80,historical,0.526225
80,fashion,0.259233333
80,modern,0.365233333
80,saga,0.6808
80,reference,0.2732
80,accident,0.9886
80,legend,0.2732
80,character,0.4185
80,prison,0.07945
80,dreams,0.7605
80,performing,0.1531
80,humor,0.75485
80,form,0.108242857
80,TRUE,0.3034625
80,horses,0.0382
80,classic,0.0023
80,time,0.050548276
80,global,0.54
80,church,0.4215
80,ancient,0.7717
80,humour,0.46285
80,cat,0.026986667
80,data,0.7506
80,classics,0.3612
80,sk,0.12205
80,sf,0.3354
80,brain,0.0516
80,factual,0.4215
80,play,0.0137
80,future,0.3182
80,illness,0.3612
80,suspense,0.5574
80,pow,0.14245
80,arts,0.007725
80,intense,0.73275
80,food,0.4813
80,thinking,0.004333333
80,teen,0.9371
80,history,0.4475
80,beautiful,0.6361
80,eating,0.5976
80,reason,0.347333333
80,horse,0.0191
80,heads,0.6124
80,culture,0.1501
80,individual,0.11315
80,movie,0.4678
80,prose,0.7506
80,funny,0.5574
80,historic,0.526225
80,faith,0.9371
80,drama,0.1741
80,disability,0.4678
80,odd,0.19735
80,plays,0.4678
80,body,0.2339
80,servants,0.1901
80,memoir,0.268
80,farm,0.7003
80,abuse,0.2828
80,rock,0.5719
80,labor,0.1531
80,books,0.285411111
80,eco,0.086584615
80,orange,0.1901
80,meta,0.41395
80,stories,0.0323
80,post-modern,0.54785
81,relationships,0.9194
81,tween,0.713525
81,men,0.128965574
81,study,0.44858
81,military,0.9194
81,intrigue,0.6597
81,psychological,0.401
81,ai,0.108321538
81,investment,0.4497
81,mm,0.24294
81,work,0.086230769
81,story,0.3813
81,aging,0.9331
81,place,0.5119
81,creativity,0.9194
81,president,0.305866667
81,law,0.7269
81,sons,0.3612
81,writing,0.33575
81,relations,0.754333333
81,fiction,0.6573
81,fashion,0.8689
81,mind,0.06492
81,reference,0.189133333
81,patients,0.9194
81,pets,0.3612
81,nature,0.27305
81,ill,0.116664706
81,life,0.40746
81,experience,0.17565
81,psych,0.332
81,human,0.1377
81,character,0.715
81,people,0.19002381
81,sociology,0.7264
81,energy,0.7698
81,marketing,0.9194
81,popular,0.122966667
81,war,0.100657895
81,form,0.146169231
81,TRUE,0.5558
81,emotional,0.054325
81,classic,0.0772
81,conditions,0.4404
81,time,0.193460606
81,innovation,0.9194
81,studies,0.167875
81,cat,0.119533333
81,winter,0.7574
81,brain,0.15515
81,cognition,0.000866667
81,play,0.2086
81,latin,0.2023
81,theory,0.8126
81,intuition,0.09165
81,wonder,0.24695
81,workplace,0.9194
81,pow,0.3103
81,learning,0.12624
81,arts,0.34
81,magical,0.1591
81,thinking,0.100875
81,image,0.185466667
81,general,0.3592
81,self-help,0.3612
81,action,0.100675
81,science,0.10275
81,history,0.3182
81,computers,0.5849
81,coming,0.3612
81,short,0.310385714
81,ya,0.407666667
81,psychology,0.502266667
81,research,0.270166667
81,prejudice,0.003275
81,heads,0.7574
81,marriage,0.4497
81,motivation,0.7574
81,doctors,0.9194
81,sea,0.391975
81,strategy,0.4497
81,behavior,0.519533333
81,world,0.082742857
81,presidents,0.3182
81,faith,0.8218
81,drama,0.0258
81,exercise,0.5849
81,exploration,0.39405
81,subways,0.0772
81,fighter,0.7346
81,age,0.18126
81,alien,0.4545
81,magic,0.376933333
81,gender,0.9194
81,wit,0.171971795
81,econ,0.2607
81,archer,0.7845
81,rape,0.4404
81,presidential,0.5994
81,society,0.2903
81,books,0.591425
81,entertainment,0.5267
81,eco,0.222053846
81,natural,0.4404
81,historia,0.3182
81,stories,0.2368
82,non-fiction,0.43602
82,story,0.185976667
82,sons,0.7479
82,writing,0.054666667
82,humanity,0.7479
82,naughty,0.0772
82,non-fic,0.43602
82,fiction,0.4219375
82,mind,0.11386
82,nature,0.9081
82,ill,0.023907692
82,life,0.112392857
82,families,0.1027
82,human,0.090377778
82,survival,0.6581
82,unique,0.128
82,people,0.177033333
82,form,0.2311
82,TRUE,0.376583333
82,sf,0.6705
82,play,0.2732
82,living,0.3612
82,suspense,0.46262
82,teens,0.2235
82,cities,0.128
82,pow,0.207933333
82,learning,0.2023
82,arts,0.128
82,intense,0.5313
82,running,0.229616667
82,general,0.8126
82,religious,0.21075
82,illustrated,0.872
82,action,0.8074
82,family,0.406575
82,teen,0.41795
82,beautiful,0.0753
82,biography,0.636
82,coming,0.6124
82,friendship,0.4404
82,research,0.364566667
82,storytelling,0.8126
82,sea,0.16316
82,behavior,0.10115
82,forgiveness,0.75975
82,slave,0.18505
82,bio,0.636
82,epic,0.4404
82,endurance,0.4019
82,race,0.2609
82,odd,0.5106
82,usa,0.7506
82,econ,0.4215
82,women,0.4939
82,collection,0.3182
82,books,0.28088
82,inspiring,0.596875
82,national,0.14845
82,career,0.2732
82,thrill,0.3612
82,passion,0.6761
82,editing,0.4404
82,friends,0.535966667
83,tween,0.31212
83,work,0.27595
83,story,0.073823077
83,aging,0.6808
83,writers,0.2732
83,place,0.439866667
83,law,0.8536
83,sons,0.11315
83,writing,0.325477778
83,humanity,0.128
83,crimes,0.3082
83,relations,0.18655
83,fiction,0.9274
83,dog,0.1944
83,tech,0.7184
83,reference,0.0498
83,nature,0.5719
83,ill,0.080103333
83,life,0.0188375
83,elves,0.7964
83,psych,0.128
83,human,0.0251
83,character,0.0334875
83,cultural,0.1406
83,unique,0.6249
83,people,0.1760125
83,humor,0.9139
83,popular,0.9274
83,quirky,0.7152
83,war,0.1054
83,form,0.356128571
83,TRUE,0.592966667
83,diet,0.5423
83,time,0.034057143
83,global,0.2628
83,spiritual,0.4522
83,humour,0.888
83,sf,0.6252
83,play,0.34
83,latin,0.1591
83,future,0.7934
83,contemporary,0.5256
83,spirituality,0.4522
83,wonder,0.4572
83,cities,0.4522
83,pow,0.689333333
83,arts,0.090475
83,shopping,0.7579
83,death,0.4854
83,dark,0.6031
83,aids,0.6436
83,racing,0.8201
83,action,0.139716667
83,family,0.384671429
83,eating,0.4389
83,reason,0.029275
83,youth,0.1027
83,marriage,0.128
83,art,0.2051
83,sex,0.0249
83,culture,0.177175
83,sea,0.198
83,foreign,0.6557
83,funny,0.3122
83,maids,0.6436
83,religion,0.128
83,epic,0.439933333
83,biblical,0.5256
83,age,0.009223077
83,literary,0.4939
83,page-turner,0.12265
83,business,0.4854
83,dwarves,0.1406
83,usa,0.19675
83,abuse,0.6949
83,ethnic,0.1697
83,rock,0.1697
83,books,0.181507692
83,entertainment,0.4767
83,eco,0.039354545
83,computer,0.5897
83,career,0.3182
83,strange,0.6369
83,bildungsroman,0.5719
83,lifestyle,0.128
83,stories,0.3982
84,relationships,0.1779
84,paris,0.5118
84,hilarious,0.80205
84,new,0.14735
84,men,0.139358333
84,ai,0.218865714
84,mm,0.1905
84,work,0.11016
84,story,0.402088889
84,writing,0.477933333
84,cree,0.2342
84,relations,0.1779
84,fashion,0.1154
84,nature,0.1163
84,ill,0.397823529
84,life,0.0177
84,child,0.311325
84,experience,0.4199
84,unique,0.6262
84,people,0.65675
84,humor,0.5176
84,holiday,0.2295
84,war,0.0158
84,form,0.05855
84,time,0.0392
84,sk,0.125
84,sf,0.36255
84,advice,0.1163
84,tragic,0.1163
84,siblings,0.06315
84,wonder,0.8213
84,uk,0.3818
84,personal,0.03604
84,arts,0.765
84,novella,0.6218
84,thinking,0.39945
84,image,0.7269
84,serial-killer,0.7251
84,essay,0.357133333
84,religious,0.8316
84,children,0.5106
84,action,0.8316
84,eating,0.7251
84,ya,0.7501
84,reason,0.09165
84,art,0.02925
84,sea,0.17845
84,funny,0.426016667
84,world,0.8213
84,humorous,0.5879
84,zombie,0.7251
84,drama,0.3818
84,exercise,0.5413
84,age,0.1797
84,gender,0.4404
84,race,0.54625
84,odd,0.7251
84,body,0.3612
84,wit,0.117282353
84,serial,0.7251
84,collection,0.390542857
84,kindness,0.1163
84,books,0.297411111
84,absurd,0.7269
84,surreal,0.705
84,stories,0.361611111
85,relationships,0.5859
85,tween,0.253466667
85,new,0.4404
85,ai,0.339824138
85,mm,0.220875
85,work,0.110633333
85,movies,0.7391
85,story,0.109038462
85,place,0.52235
85,beach,0.8253
85,law,0.3902
85,writing,0.4564125
85,relations,0.6788
85,fiction,0.07125
85,dogs,0.34525
85,mind,0.802
85,dog,0.298971795
85,tech,0.8498
85,marvel,0.4188
85,pomo,0.7579
85,ill,0.29501875
85,retelling,0.2294
85,life,0.216575
85,human,0.50505
85,character,0.349572727
85,people,0.09222
85,war,0.258625
85,form,0.5574
85,emotional,0.7985
85,classic,0.259433333
85,conditions,0.5106
85,cat,0.455075
85,sk,0.37575
85,sf,0.7586
85,play,0.26104
85,latin,0.2144
85,advice,0.2732
85,language,0.380575
85,wonder,0.465383333
85,personal,0.55175
85,arts,0.25115
85,food,0.7391
85,thinking,0.1912
85,communication,0.7717
85,fast-paced,0.8253
85,potatoes,0.7391
85,beautiful,0.5423
85,airplane,0.1708
85,coming,0.0395
85,art,0.089207692
85,sea,0.91
85,movie,0.5162
85,prose,0.323533333
85,behavior,0.6249
85,world,0.4215
85,loss,0.91
85,faith,0.4404
85,thriller,0.8253
85,age,0.10415
85,literary,0.91
85,race,0.802
85,odd,0.3612
85,justice,0.49815
85,wit,0.191805263
85,animals,0.4188
85,animal,0.396833333
85,mute,0.444975
85,books,0.1374125
85,eco,0.31842
85,natural,0.4647
85,inspiring,0.8253
85,supernatural,0.4188
85,romance,0.5574
85,anthropomorphism,0.7579
85,thrill,0.1293
85,stories,0.8225
85,rural,0.401
86,paris,0.3499
86,summer,0.872
86,new,0.182366667
86,men,0.294730769
86,study,0.3499
86,ai,0.2492
86,mm,0.472414286
86,movies,0.6501
86,story,0.21581
86,place,0.096442857
86,law,0.8765
86,sons,0.32978
86,writing,0.3182
86,relations,0.235125
86,comic,0.6501
86,fiction,0.1591
86,evil,0.4421
86,ill,0.098015789
86,child,0.254575
86,elves,0.29375
86,experience,0.3572
86,unemployment,0.3167
86,human,0.433233333
86,character,0.32781
86,birth,0.8519
86,unique,0.5413
86,dreams,0.1887
86,humor,0.01842
86,popular,0.8402
86,war,0.0855
86,form,0.222633333
86,TRUE,0.3239
86,classic,0.1593
86,time,0.003766667
86,affair,0.8519
86,environment,0.4215
86,cat,0.22982
86,sk,0.585575
86,sf,0.355666667
86,policy,0.3806
86,realistic,0.502066667
86,play,0.205575
86,latin,0.4421
86,television,0.8402
86,blindness,0.6249
86,maine,0.40835
86,college,0.34
86,wonder,0.602333333
86,personal,0.133966667
86,arts,0.5152
86,money,0.5994
86,death,0.017033333
86,image,0.27115
86,children,0.049866667
86,catastrophe,0.3499
86,illustrated,0.3499
86,action,0.422833333
86,teen,0.348366667
86,town,0.257922222
86,beautiful,0.7184
86,short,0.6249
86,eating,0.6501
86,mental,0.6501
86,marriage,0.03525
86,motivation,0.16985
86,small-town,0.9186
86,art,0.47049
86,sea,0.32505
86,movie,0.6501
86,secrets,0.102633333
86,devil,0.4421
86,funny,0.8969
86,daughters,0.9136
86,theology,0.6597
86,lds,0.5506
86,world,0.1655
86,epic,0.457466667
86,biblical,0.1593
86,age,0.226422222
86,torture,0.4421
86,plays,0.47515
86,body,0.5719
86,wit,0.31875
86,action-packed,0.3499
86,econ,0.1575
86,violence,0.34
86,spelling,0.3328
86,eco,0.120177778
86,scary,0.3167
86,career,0.8519
86,film,0.1593
86,passion,0.4588
86,education,0.8519
87,non-fiction,0.7574
87,tween,0.421866667
87,teaching,0.31245
87,hilarious,0.6901
87,school,0.10825
87,men,0.144173913
87,kids,0.3612
87,ai,0.289243333
87,investment,0.59
87,mm,0.2583
87,work,0.091066667
87,movies,0.4588
87,story,0.1909
87,aging,0.5994
87,writers,0.504433333
87,aching,0.31245
87,place,0.140716667
87,sons,0.5719
87,writing,0.23734
87,cree,0.5398
87,non-fic,0.7574
87,fiction,0.8016
87,real-life,0.2833
87,historical,0.317933333
87,memory,0.3612
87,reference,0.50555
87,ill,0.422425
87,life,0.14165
87,elves,0.3864
87,punctuation,0.3116025
87,character,0.86275
87,unique,0.2732
87,people,0.334776923
87,humor,0.4608
87,popular,0.4215
87,war,0.16664
87,form,0.373928571
87,TRUE,0.7378
87,classic,0.6808
87,time,0.174978571
87,humour,0.8746
87,graphic,0.25165
87,trans,0.3884
87,classics,0.6808
87,sk,0.7184
87,brain,0.024
87,play,0.6091
87,language,0.324355556
87,teachers,0.6435
87,british,0.7768
87,russia,0.06315
87,missing,0.024
87,wonder,0.281983333
87,jobs,0.8433
87,personal,0.4339
87,learning,0.8402
87,money,0.59
87,thinking,0.65865
87,grammar,0.383336842
87,general,0.1878
87,essay,0.8402
87,illustrated,0.6908
87,action,0.5267
87,editors,0.6435
87,teen,0.2833
87,history,0.1909
87,short,0.7574
87,ya,0.59365
87,research,0.2382
87,reason,0.181425
87,art,0.08462
87,sea,0.2382
87,movie,0.6495
87,funny,0.470242857
87,historic,0.317933333
87,world,0.0767
87,humorous,0.4462
87,faith,0.4703
87,drama,0.9349
87,russian,0.06315
87,age,0.218878261
87,literary,0.5329
87,race,0.4914
87,odd,0.8934
87,body,0.4791
87,wit,0.146640625
87,usa,0.320728571
87,econ,0.42605
87,educational,0.4877
87,spelling,0.702
87,linguistics,0.7906
87,eco,0.4039
87,nonfiction,0.8458
87,strange,0.685
87,editing,0.4703
88,relationships,0.59545
88,tween,0.20088
88,school,0.6369
88,new,0.4043
88,men,0.261977143
88,ai,0.227567273
88,army,0.7445
88,mm,0.261446667
88,work,0.595741667
88,story,0.451779167
88,aging,0.728625
88,biographical,0.4767
88,place,0.6369
88,fever,0.3041
88,president,0.38243125
88,law,0.047233333
88,sons,0.1744
88,biographies,0.702175
88,colonial,0.0516
88,slavery,0.03235
88,relations,0.122871429
88,mercy,0.7717
88,mind,0.318775
88,reference,0.6159
88,nature,0.7717
88,ill,0.15951
88,life,0.298486364
88,child,0.482366667
88,elves,0.617866667
88,experience,0.5385
88,1776,0.078666667
88,birth,0.0536
88,people,0.733575
88,popular,0.7469
88,form,0.334307692
88,TRUE,0.5664
88,classic,0.6597
88,journey,0.38915
88,time,0.256484211
88,affair,0.802
88,revolution,0.09305
88,witch,0.8173
88,graphic,0.4767
88,cat,0.339661538
88,heroes,0.765
88,sk,0.065633333
88,sf,0.395666667
88,play,0.68965
88,living,0.9042
88,missing,0.6486
88,sport,0.9175
88,wonder,0.4183
88,jobs,0.4939
88,personal,0.37146
88,arts,0.50615
88,intense,0.7783
88,death,0.059266667
88,thinking,0.35465
88,pirates,0.8173
88,general,0.45685
88,journeys,0.7783
88,politics,0.522775
88,children,0.482366667
88,design,0.0258
88,self-help,0.91
88,family,0.340269231
88,history,0.474466667
88,beautiful,0.765
88,states,0.0516
88,biography,0.359963636
88,adventure,0.6486
88,coming,0.7906
88,ya,0.8934
88,friendship,0.4404
88,research,0.16605
88,reason,0.5267
88,motivation,0.91
88,storytelling,0.9062
88,dysfunctional,0.4019
88,acceptance,0.8225
88,art,0.444005
88,individual,0.2023
88,sea,0.370133333
88,foreign,0.148
88,political,0.229611111
88,century,0.4019
88,forgiveness,0.8225
88,inspirational,0.91
88,world,0.0801
88,slave,0.1049
88,bio,0.346694737
88,fathers,0.443166667
88,epic,0.412366667
88,drama,0.128
88,age,0.205777778
88,plays,0.3182
88,justice,0.5267
88,wit,0.156734884
88,usa,0.34
88,econ,0.06708
88,women,0.8555
88,farm,0.490866667
88,philosophy,0.8173
88,presidential,0.4019
88,society,0.883
88,books,0.3854
88,eco,0.021393333
88,decision-making,0.4173
88,pirate,0.8173
88,career,0.02845
88,government,0.312066667
88,passion,0.729071429
88,stories,0.1958
88,trials,0.71345
88,friends,0.49466
88,inspiration,0.91
89,new,0.2389
89,men,0.153392857
89,criticism,0.8074
89,ai,0.174489063
89,mm,0.504709091
89,work,0.21313
89,story,0.061783333
89,aging,0.4158
89,travel,0.4215
89,place,0.555766667
89,sons,0.521075
89,writing,0.16875
89,philosophical,0.7371
89,relations,0.12142
89,fiction,0.40485
89,fashion,0.3612
89,conflict,0.112525
89,mind,0.501371429
89,memory,0.2023
89,tech,0.3182
89,nature,0.1997
89,ill,0.190178947
89,life,0.23015
89,families,0.17
89,child,0.084690909
89,elves,0.8534
89,psych,0.34
89,character,0.21406
89,dreams,0.8275
89,form,0.32576
89,TRUE,0.482975
89,journey,0.6133
89,time,0.128811538
89,spiritual,0.373328571
89,humour,0.8316
89,sf,0.13645
89,play,0.419166667
89,living,0.4215
89,beauty,0.76415
89,language,0.10115
89,childhood,0.11315
89,sad,0.225633333
89,spirituality,0.9211
89,college,0.624
89,wonder,0.709375
89,arts,0.7178
89,spirit,0.356966667
89,intense,0.6872
89,thinking,0.2005
89,fairy,0.2212
89,image,0.4158
89,elementary,0.886
89,religious,0.297209091
89,children,0.29025
89,heaven,0.4215
89,action,0.633066667
89,family,0.06787
89,aesthetics,0.2023
89,faith-based,0.8316
89,history,0.335866667
89,beautiful,0.679814286
89,adventure,0.4678
89,eating,0.836
89,ya,0.7016
89,mental,0.8979
89,health,0.5782
89,reason,0.1376
89,heads,0.5023
89,storytelling,0.3612
89,art,0.18888
89,secrets,0.2023
89,prose,0.886
89,century,0.071966667
89,forgiveness,0.6713
89,world,0.687185714
89,religion,0.5064
89,epic,0.8316
89,faith,0.497835
89,drama,0.6597
89,age,0.274891667
89,literary,0.702733333
89,garden,0.886
89,business,0.5574
89,body,0.4215
89,poverty,0.1027
89,justice,0.2799
89,wit,0.239640351
89,econ,0.736025
89,mysteries,0.0258
89,society,0.4019
89,books,0.4417
89,eco,0.155715385
89,antisocial,0.4767
89,adoption,0.4019
89,passion,0.672833333
89,friends,0.4347
90,tween,0.5615
90,new,0.32126
90,psychological,0.0352
90,story,0.100244444
90,aging,0.4005
90,biographical,0.3182
90,place,0.218628571
90,president,0.1655
90,sons,0.0386
90,green,0.4939
90,thought-provoking,0.2799
90,crimes,0.0772
90,god,0.7506
90,solitude,0.4215
90,relations,0.005033333
90,fiction,0.07375
90,historical,0.4215
90,mind,0.00588
90,memory,0.211283333
90,newspaper,0.0258
90,nature,0.13995
90,drugs,0.0275
90,elves,0.0516
90,experience,0.1039
90,psych,0.0176
90,unique,0.4635
90,TRUE,0.31628
90,emotional,0.9295
90,horses,0.473
90,cat,0.162757143
90,sk,0.009366667
90,sf,0.36495
90,brain,0.0516
90,factual,0.044725
90,beauty,0.4215
90,wonder,0.0516
90,poc,0.1324
90,intense,0.06145
90,food,0.5574
90,money,0.7264
90,image,0.31245
90,action,0.3612
90,family,0.3454
90,science,0.25
90,beautiful,0.4588
90,memoirs,0.003875
90,biography,0.3734
90,friendship,0.6705
90,autobiographical,0.3182
90,research,0.239775
90,reason,0.041633333
90,horse,0.473
90,art,0.045913043
90,individual,0.094033333
90,sea,0.239775
90,historic,0.4215
90,bio,0.3596
90,drama,0.094766667
90,exploration,0.25
90,race,0.946
90,private,0.5574
90,econ,0.070425
90,autobiography,0.3734
90,memoir,0.058015385
90,romantic,0.35985
90,reporting,0.0258
90,thrill,0.7777
90,journalism,0.4215
90,stories,0.34645
90,friends,0.6817
91,non-fiction,0.1635
91,tween,0.0448
91,ai,0.036864706
91,mm,0.18328
91,work,0.491666667
91,biographical,0.8214
91,travel,0.5719
91,writers,0.5423
91,writing,0.413675
91,non-fic,0.1635
91,fiction,0.334583333
91,ill,0.024870588
91,humor,0.8421
91,war,0.163475
91,emotional,0.54605
91,journey,0.1072
91,weird,0.1531
91,graphic,0.8214
91,data,0.5423
91,sf,0.9521
91,brain,0.559033333
91,professional,0.25
91,personal,0.029533333
91,arts,0.1884
91,spirit,0.6808
91,intense,0.8497
91,parody,0.2732
91,money,0.7295
91,image,0.7645
91,general,0.3612
91,politics,0.1531
91,beautiful,0.5994
91,memoirs,0.2144
91,short,0.2144
91,autobiographical,0.8214
91,reason,0.8421
91,youth,0.22135
91,doctors,0.9521
91,rationality,0.3182
91,prose,0.58015
91,behavior,0.34
91,century,0.6808
91,world,0.6486
91,bio,0.8214
91,literary,0.356133333
91,race,0.1531
91,odd,0.3501
91,body,0.9196
91,private,0.20095
91,collection,0.2063
91,kitchen,0.3612
91,film,0.4003
91,unwind,0.6808
91,meta,0.557866667
91,stories,0.5859
91,friends,0.8421
92,non-fiction,0.47575
92,paris,0.2263
92,tween,0.2645
92,hilarious,0.5422
92,school,0.6705
92,criticism,0.06745
92,ai,0.062486047
92,mm,0.003761111
92,work,0.193183333
92,writers,0.7178
92,law,0.21075
92,capitalism,0.1852
92,writing,0.134183333
92,schools,0.6705
92,heist,0.012216129
92,non-fic,0.47575
92,fiction,0.47575
92,m-f,0.9201
92,dog,0.8537
92,tech,0.6908
92,religions,0.0055125
92,architecture,0.765
92,reference,0.1511
92,nature,0.37962
92,experience,0.1394
92,academic,0.6771
92,character,0.063633333
92,dreams,0.5574
92,humor,0.8085
92,form,0.007981818
92,TRUE,0.036825
92,emotional,0.2263
92,journey,0.5106
92,church,0.099525
92,black,0.5719
92,sk,0.10218
92,sf,0.49965
92,beauty,0.48365
92,space,0.60835
92,language,0.9735
92,sad,0.6369
92,spirituality,0.128
92,college,0.6771
92,wonder,0.20512
92,pow,0.333533333
92,arts,0.4779
92,shopping,0.0772
92,technology,0.6908
92,food,0.0772
92,running,0.8537
92,image,0.765
92,alcohol,0.7286
92,essay,0.19865
92,rights,0.7269
92,skepticism,0.0627
92,family,0.492233333
92,science,0.05316
92,coming,0.0627
92,cults,0.2732
92,ya,0.7648
92,mental,0.08224
92,research,0.367325
92,reason,0.291491667
92,essays,0.19865
92,acceptance,0.8555
92,art,0.102916667
92,culture,0.211275
92,sea,0.291842857
92,movie,0.5994
92,prose,0.7003
92,behavior,0.2732
92,development,0.9735
92,humorous,0.8085
92,economic,0.1566
92,faith,0.35694
92,race,0.179466667
92,econ,0.210466667
92,women,0.7717
92,entertainment,0.0772
92,eco,0.313677778
92,natural,0.124028571
92,communism,0.1852
92,supernatural,0.0258
92,identity,0.4019
92,devotionals,0.9451
92,devotional,0.9451
92,informational,0.4215
92,education,0.5574
93,relationships,0.1531
93,tween,0.1417
93,hilarious,0.4588
93,new,0.36535
93,men,0.263725
93,ai,0.298167647
93,mm,0.504233333
93,work,0.60635
93,story,0.30260625
93,writers,0.9382
93,place,0.117333333
93,sons,0.2846
93,writing,0.56475
93,god,0.1833
93,fantasy,0.239
93,relations,0.126466667
93,fiction,0.32485
93,powers,0.1406
93,modern,0.14325
93,ill,0.22046
93,life,0.181028571
93,elves,0.86155
93,gods,0.1715
93,character,0.120907143
93,people,0.74775
93,popular,0.9137
93,brothers,0.6124
93,time,0.375875
93,ancient,0.8553
93,cat,0.38915
93,sf,0.7319
93,professional,0.1779
93,college,0.1779
93,personal,0.7863
93,arts,0.29555
93,spirit,0.1779
93,myths,0.5106
93,action,0.5267
93,family,0.24035
93,beautiful,0.7964
93,adventure,0.6361
93,coming,0.6003
93,ya,0.3869
93,reason,0.1423
93,youth,0.7269
93,art,0.472081818
93,prose,0.8032
93,funny,0.546
93,development,0.1138
93,world,0.14325
93,epic,0.8201
93,drama,0.09455
93,age,0.18125
93,magic,0.3673
93,odd,0.4228
93,body,0.7269
93,wit,0.2793625
93,animals,0.1489
93,native,0.34265
93,animal,0.5021
93,books,0.436511111
93,strange,0.75105
93,myth,0.545133333
93,stories,0.25462
94,new,0.2764
94,men,0.467415385
94,ai,0.046023077
94,mm,0.607045455
94,work,0.531166667
94,movies,0.4746
94,story,0.256308571
94,aging,0.4624
94,place,0.128
94,creativity,0.8824
94,law,0.4215
94,writing,0.563716667
94,cree,0.7003
94,fiction,0.41405
94,real-life,0.4215
94,historical,0.463233333
